protocol_number,when_aug_performed,aug_type,config/HP_AUG_PER,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC
5,BeforeSplit,GenAugSpoofOnly_KF,0.05,89.0,89.0,1.0,1.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,0.9888888888888889
5,BeforeSplit,GenAugSpoofOnly_KF,0.1,89.0,89.0,1.0,1.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,0.9888888888888889
5,BeforeSplit,GenAugSpoofOnly_KF,0.2,89.0,88.5,1.5,1.0,0.011111111111111112,0.016666666666666666,0.01388888888888889,0.016544566544566566,0.9861111111111112
5,BeforeSplit,GenAugSpoofOnly_KF,0.3,89.0,88.5,1.5,1.0,0.011111111111111112,0.016666666666666666,0.01388888888888889,0.016544566544566566,0.9861111111111112
5,BeforeSplit,TradAugSpoofOnly,0.05,89.0,88.5,1.5,1.0,0.011111111111111112,0.016666666666666666,0.013888888888888888,0.016544566544566566,0.9861111111111112
5,BeforeSplit,TradAugSpoofOnly,0.1,89.16666666666667,88.0,2.0,0.8333333333333334,0.00925925925925926,0.022222222222222223,0.01574074074074074,0.02193820672081542,0.9842592592592593
5,BeforeSplit,TradAugSpoofOnly,0.2,89.33333333333333,88.0,2.0,0.6666666666666666,0.007407407407407408,0.022222222222222223,0.014814814814814815,0.021898391463608852,0.9851851851851853
5,BeforeSplit,TradAugSpoofOnly,0.3,89.83333333333333,88.0,2.0,0.16666666666666666,0.001851851851851852,0.022222222222222223,0.012037037037037039,0.02177894569198917,0.9879629629629628
5,None,Baseline,0,89.0,89.0,1.0,1.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,0.9888888888888889
6,AfterSplit,GenAugSpoofOnly,0.05,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,GenAugSpoofOnly,0.1,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,GenAugSpoofOnly,0.2,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,GenAugSpoofOnly,0.3,90.0,86.16666666666667,3.8333333333333335,0.0,0.0,0.04259259259259259,0.021296296296296296,0.04083733699382292,0.9787037037037037
6,AfterSplit,GenAugSpoofOnly_KF,0.05,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,GenAugSpoofOnly_KF,0.1,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,GenAugSpoofOnly_KF,0.2,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,GenAugSpoofOnly_KF,0.3,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,TradAugSpoofOnly,0.05,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,AfterSplit,TradAugSpoofOnly,0.1,90.0,86.16666666666667,3.8333333333333335,0.0,0.0,0.04259259259259259,0.021296296296296296,0.04083733699382292,0.9787037037037037
6,AfterSplit,TradAugSpoofOnly,0.2,90.0,86.33333333333333,3.6666666666666665,0.0,0.0,0.040740740740740744,0.020370370370370372,0.03912148249828414,0.9796296296296297
6,AfterSplit,TradAugSpoofOnly,0.3,90.0,86.66666666666667,3.3333333333333335,0.0,0.0,0.037037037037037035,0.018518518518518517,0.03568977350720659,0.9814814814814815
6,BeforeSplit,GenAugSpoofOnly,0.05,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,BeforeSplit,GenAugSpoofOnly,0.1,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,BeforeSplit,GenAugSpoofOnly,0.2,90.0,86.16666666666667,3.8333333333333335,0.0,0.0,0.04259259259259259,0.021296296296296296,0.04083733699382292,0.9787037037037037
6,BeforeSplit,GenAugSpoofOnly,0.3,90.0,86.16666666666667,3.8333333333333335,0.0,0.0,0.04259259259259259,0.021296296296296296,0.04083733699382292,0.9787037037037037
6,BeforeSplit,GenAugSpoofOnly_KF,0.05,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,BeforeSplit,GenAugSpoofOnly_KF,0.1,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,BeforeSplit,GenAugSpoofOnly_KF,0.2,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,BeforeSplit,GenAugSpoofOnly_KF,0.3,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,BeforeSplit,TradAugSpoofOnly,0.05,90.0,86.16666666666667,3.8333333333333335,0.0,0.0,0.04259259259259259,0.021296296296296296,0.04083733699382292,0.9787037037037037
6,BeforeSplit,TradAugSpoofOnly,0.1,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
6,BeforeSplit,TradAugSpoofOnly,0.2,90.0,86.5,3.5,0.0,0.0,0.03888888888888889,0.019444444444444445,0.03740562800274536,0.9805555555555556
6,BeforeSplit,TradAugSpoofOnly,0.3,90.0,87.0,3.0,0.0,0.0,0.03333333333333333,0.016666666666666666,0.03225806451612903,0.9833333333333334
6,None,Baseline,0,90.0,86.0,4.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,0.9777777777777779
7,AfterSplit,GenAugSpoofOnly,0.05,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,AfterSplit,GenAugSpoofOnly,0.1,268.8333333333333,88.0,2.0,1.1666666666666667,0.004320987654320988,0.022222222222222223,0.013271604938271606,0.021831453218314534,0.9867283950617285
7,AfterSplit,GenAugSpoofOnly,0.2,268.5,88.0,2.0,1.5,0.005555555555555556,0.022222222222222223,0.01388888888888889,0.02185799601857996,0.9861111111111112
7,AfterSplit,GenAugSpoofOnly,0.3,268.6666666666667,88.16666666666667,1.8333333333333333,1.3333333333333333,0.0049382716049382715,0.020370370370370372,0.012654320987654321,0.02004659627620126,0.9873456790123457
7,AfterSplit,GenAugSpoofOnly_KF,0.05,268.8333333333333,88.16666666666667,1.8333333333333333,1.1666666666666667,0.004320987654320988,0.020370370370370372,0.01234567901234568,0.020033324876068546,0.9876543209876544
7,AfterSplit,GenAugSpoofOnly_KF,0.1,268.6666666666667,88.16666666666667,1.8333333333333333,1.3333333333333333,0.0049382716049382715,0.020370370370370372,0.012654320987654321,0.0200401080321354,0.9873456790123457
7,AfterSplit,GenAugSpoofOnly_KF,0.2,268.8333333333333,88.0,2.0,1.1666666666666667,0.004320987654320988,0.022222222222222223,0.013271604938271606,0.021831453218314534,0.9867283950617285
7,AfterSplit,GenAugSpoofOnly_KF,0.3,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,AfterSplit,TradAugSpoofOnly,0.05,268.8333333333333,88.16666666666667,1.8333333333333333,1.1666666666666667,0.004320987654320988,0.020370370370370372,0.01234567901234568,0.020026836632002686,0.9876543209876544
7,AfterSplit,TradAugSpoofOnly,0.1,269.0,88.16666666666667,1.8333333333333333,1.0,0.003703703703703704,0.020370370370370372,0.012037037037037039,0.020020053475935832,0.9879629629629632
